Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     159/329         void std::_Destroy<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >&) [425]
                0.00    0.00     159/159         std::_Vector_base<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~_Vector_base() [606]
-----------------------------------------------
                0.00    0.00      42/158         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [1126]
                0.00    0.00     116/158         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [742]
[608]    0.0    0.00    0.00     158         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const [608]
-----------------------------------------------
                0.00    0.00      78/156         std::vector<unsigned long, std::allocator<unsigned long> >::end() [868]
                0.00    0.00      78/156         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator-(long) const [858]
[609]    0.0    0.00    0.00     156         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [609]
-----------------------------------------------
                0.00    0.00     156/156         std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [612]
[610]    0.0    0.00    0.00     156         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() const [610]
-----------------------------------------------
                0.00    0.00     156/156         std::_Iter_base<std::move_iterator<unsigned long*>, true>::_S_base(std::move_iterator<unsigned long*>) [613]
[611]    0.0    0.00    0.00     156         std::move_iterator<unsigned long*>::base() const [611]
-----------------------------------------------
                0.00    0.00     156/156         std::vector<unsigned long, std::allocator<unsigned long> >::_M_check_len(unsigned long, char const*) const [859]
[612]    0.0    0.00    0.00     156         std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [612]
                0.00    0.00     156/156         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() const [610]
                0.00    0.00     156/156         std::allocator_traits<std::allocator<unsigned long> >::max_size(std::allocator<unsigned long> const&) [615]
-----------------------------------------------
                0.00    0.00     156/156         std::_Miter_base<std::move_iterator<unsigned long*> >::iterator_type std::__miter_base<std::move_iterator<unsigned long*> >(std::move_iterator<unsigned long*>) [616]
[613]    0.0    0.00    0.00     156         std::_Iter_base<std::move_iterator<unsigned long*>, true>::_S_base(std::move_iterator<unsigned long*>) [613]
                0.00    0.00     156/156         std::move_iterator<unsigned long*>::base() const [611]
-----------------------------------------------
                0.00    0.00     156/156         std::move_iterator<unsigned long*> std::__make_move_if_noexcept_iterator<unsigned long*, std::move_iterator<unsigned long*> >(unsigned long*) [617]
[614]    0.0    0.00    0.00     156         std::move_iterator<unsigned long*>::move_iterator(unsigned long*) [614]
-----------------------------------------------
                0.00    0.00     156/156         std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [612]
[615]    0.0    0.00    0.00     156         std::allocator_traits<std::allocator<unsigned long> >::max_size(std::allocator<unsigned long> const&) [615]
                0.00    0.00     156/234         __gnu_cxx::new_allocator<unsigned long>::max_size() const [497]
-----------------------------------------------
                0.00    0.00     156/156         unsigned long* std::copy<std::move_iterator<unsigned long*>, unsigned long*>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*) [878]
[616]    0.0    0.00    0.00     156         std::_Miter_base<std::move_iterator<unsigned long*> >::iterator_type std::__miter_base<std::move_iterator<unsigned long*> >(std::move_iterator<unsigned long*>) [616]
                0.00    0.00     156/156         std::_Iter_base<std::move_iterator<unsigned long*>, true>::_S_base(std::move_iterator<unsigned long*>) [613]
-----------------------------------------------
                0.00    0.00     156/156         unsigned long* std::__uninitialized_move_if_noexcept_a<unsigned long*, unsigned long*, std::allocator<unsigned long> >(unsigned long*, unsigned long*, unsigned long*, std::allocator<unsigned long>&) [877]
[617]    0.0    0.00    0.00     156         std::move_iterator<unsigned long*> std::__make_move_if_noexcept_iterator<unsigned long*, std::move_iterator<unsigned long*> >(unsigned long*) [617]
                0.00    0.00     156/156         std::move_iterator<unsigned long*>::move_iterator(unsigned long*) [614]
-----------------------------------------------
                0.00    0.00     154/154         std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> >::~allocator() [620]
[618]    0.0    0.00    0.00     154         __gnu_cxx::new_allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> >::~new_allocator() [618]
-----------------------------------------------
                0.00    0.00     154/154         bool std::__detail::__regex_algo_impl<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, char, std::__cxx11::regex_traits<char>, (std::__detail::_RegexExecutorPolicy)0, false>(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::match_results<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >&, std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> > const&, std::regex_constants::match_flag_type) [907]
[619]    0.0    0.00    0.00     154         std::__shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> > const, (__gnu_cxx::_Lock_policy)2>::operator->() const [619]
-----------------------------------------------
                0.00    0.00      77/154         std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Executor(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >&, std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> > const&, std::regex_constants::match_flag_type) [910]
                0.00    0.00      77/154         std::_Vector_base<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>, std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> > >::_Vector_impl::~_Vector_impl() [894]
[620]    0.0    0.00    0.00     154         std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> >::~allocator() [620]
                0.00    0.00     154/154         __gnu_cxx::new_allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> >::~new_allocator() [618]
-----------------------------------------------
                0.00    0.00      77/154         std::vector<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>, std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> > >::~vector() [906]
                0.00    0.00      77/154         std::vector<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>, std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> > >::_M_default_initialize(unsigned long) [904]
[621]    0.0    0.00    0.00     154         std::_Vector_base<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>, std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> > >::_M_get_Tp_allocator() [621]
